dc d90b 0000183b 0000137d 00000000 0000166b 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009b0 00000da2 00000000 00000fc7 00000a29 198d 97 00831d1e a0:15
dc d90b 00001831 00001337 00000000 00001662 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009b0 00000d70 00000000 00000fe2 00000a1b 1995 98 008320a2 a0:15
dc d90b 0000182d 0000136f 00000000 00001654 00000000 00000000 00000000 00000000 00000f44 00000000 00000000 000009d1 00000d79 00000000 00000fb4 00000a33 199d 99 00832426 a0:15
dc d90b 0000183b 0000132d 00000000 0000165d 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 000009ba 00000da7 00000000 00000fe2 00000a53 19a5 9a 008327aa a0:15
dc d90b 00001844 00001385 00000000 0000167d 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 000009a7 00000d7e 00000000 00000fca 00000a33 19ad 9b 00832b2e a0:15
dc d90b 00001852 00001373 00000000 00001670 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 000009ba 00000d82 00000000 00000fb9 00000a33 19b5 9c 00832eb2 a0:15
dc 0000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 000009ac 00000000 00000000 00000000 00000000 19b6 9e 008335bb a0:15
dc d102 00000000 00001378 00000000 00000000 00000000 00000000 00000000 00000000 00000f49 00000000 00000000 00000000 00000d99 00000000 00000fc7 00000a40 19bb 9f 0083393e a0:15
dc 590b 00001831 0000133b 00000000 0000166b 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 000009a2 00000d8f 00000000 00000fe6 00000000 19c2 a0 00833cc2 a0:15
dc d90b 0000183b 00001353 00000000 00001659 00000000 00000000 00000000 00000000 00000ef6 00000000 00000000 00000982 00000d7e 00000000 00000fd8 00000a36 19ca a1 00834046 a0:15
dc d90b 00001840 0000135c 00000000 00001662 00000000 00000000 00000000 00000000 00000ef1 00000000 00000000 000009d5 00000d9d 00000000 00000fc7 00000a2e 19d2 a2 008343ca a0:15
dc d90b 0000183b 00001361 00000000 00001670 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009d1 00000d94 00000000 00000fd8 00000a40 19da a3 0083474e a0:15
dc d90b 0000183b 0000134e 00000000 00001670 00000000 00000000 00000000 00000000 00000f23 00000000 00000000 000009c3 00000d8f 00000000 00000ff9 00000a2e 19e2 a4 00834ad2 a0:15
dc d90b 00001856 00001361 00000000 00001679 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 000009bf 00000d8f 00000000 00000fcf 00000a3b 19ea a5 00834e56 a0:15
dc d90b 00001836 00001381 00000000 00001641 00000000 00000000 00000000 00000000 00000f40 00000000 00000000 000009c8 00000db5 00000000 00000fc2 00000a25 19f2 a6 008351d9 a0:15
dc d90b 00001840 00001385 00000000 0000164f 00000000 00000000 00000000 00000000 00000efa 00000000 00000000 000009ac 00000d8f 00000000 00000ff0 00000a25 19fa a7 0083555d a0:15
dc d90b 00001831 0000132d 00000000 00001670 00000000 00000000 00000000 00000000 00000f40 00000000 00000000 00000999 00000d94 00000000 00000fd4 00000a33 1a02 a8 008358e1 a0:15
dc d10b 00001840 00001337 00000000 00001662 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 00000000 00000d9d 00000000 00000ff0 00000a20 1a09 a9 00835c65 a0:15
dc d10b 00001828 0000138f 00000000 00001670 00000000 00000000 00000000 00000000 00000f2d 00000000 00000000 00000000 00000d9d 00000000 00000fca 00000a40 1a10 aa 00835fe9 a0:15
dc d90b 00001836 00001332 00000000 00001638 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009ac 00000db0 00000000 00000fd8 00000a29 1a18 ab 0083636d a0:15
dc d90b 00001836 00001353 00000000 0000164b 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 000009cd 00000d9d 00000000 00000fd4 00000a33 1a20 ac 008366f1 a0:15
dc d90b 00001840 00001332 00000000 00001670 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009b0 00000d8f 00000000 00000fb4 00000a1b 1a28 ad 00836a75 a0:15
dc d90b 00001831 00001353 00000000 00001654 00000000 00000000 00000000 00000000 00000f31 00000000 00000000 000009b5 00000d99 00000000 00000fd8 00000a20 1a30 ae 00836df9 a0:15
dc d90b 00001849 00001353 00000000 0000169e 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 000009d1 00000d94 00000000 00000fd4 00000a36 1a38 af 0083717d a0:15
dc d90b 0000182d 00001324 00000000 00001670 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 000009ba 00000d8f 00000000 00000fb4 00000a17 1a40 b2 00837c0a a0:15
dc d90b 00001836 0000132d 00000000 00001667 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 000009b0 00000d7e 00000000 00000fd4 00000a36 1a48 b3 00837f8e a0:15
dc d90b 0000181a 00001378 00000000 00001695 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 000009ac 00000d8c 00000000 00000fca 00000a40 1a50 b4 00838312 a0:15
dc d90b 00001836 00001381 00000000 00001670 00000000 00000000 00000000 00000000 00000ef6 00000000 00000000 0000099e 00000d99 00000000 00000fd4 00000a2e 1a58 b5 00838696 a0:15
dc d90b 0000182d 00001328 00000000 0000166b 00000000 00000000 00000000 00000000 00000f2d 00000000 00000000 000009ba 00000d8c 00000000 00000fcf 00000a33 1a60 b6 00838a1a a0:15
dc d90b 00001856 00001398 00000000 00001654 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009ac 00000d8c 00000000 00000fca 00000a29 1a68 b7 00838d9e a0:15
dc d10b 00001828 0000136a 00000000 0000166b 00000000 00000000 00000000 00000000 00000ef6 00000000 00000000 00000000 00000d82 00000000 00000fd8 00000a33 1a6f b8 00839122 a0:15
dc d10b 00001836 00001349 00000000 0000164f 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 00000000 00000db0 00000000 00000fca 00000a36 1a76 b9 008394a6 a0:15
dc d909 0000184e 00000000 00000000 00001679 00000000 00000000 00000000 00000000 00000f36 00000000 00000000 000009b0 00000d7e 00000000 00000faa 00000a20 1a7d ba 0083982a a0:15
dc d90b 00001849 00001373 00000000 0000164f 00000000 00000000 00000000 00000000 00000f4e 00000000 00000000 000009ba 00000dbe 00000000 00000fc2 00000a1b 1a85 bb 00839bae a0:15
dc d90b 00001840 00001337 00000000 00001662 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 000009d5 00000db0 00000000 00000fca 00000a33 1a8d bc 00839f32 a0:15
dc d90b 00001828 00001381 00000000 00001654 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009c3 00000d79 00000000 00000fca 00000a40 1a95 bd 0083a2b6 a0:15
dc d90b 0000182d 00001340 00000000 0000166b 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 000009bf 00000d87 00000000 00000fcf 00000a2e 1a9d be 0083a63a a0:15
dc d90b 00001844 00001349 00000000 00001662 00000000 00000000 00000000 00000000 00000f40 00000000 00000000 000009c3 00000d8c 00000000 00000fd8 00000a40 1aa5 bf 0083a9be a0:15
dc d10b 00001836 00001345 00000000 0000165d 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 00000000 00000d8c 00000000 00000fe2 00000a29 1aac c0 0083ad42 a0:15
dc d10b 00001831 0000138f 00000000 00001670 00000000 00000000 00000000 00000000 00000f2d 00000000 00000000 00000000 00000d8f 00000000 00000fcf 00000a33 1ab3 c1 0083b0c6 a0:15
dc d90b 0000183b 00001332 00000000 00001659 00000000 00000000 00000000 00000000 00000ef6 00000000 00000000 000009a2 00000d99 00000000 00000fd4 00000a1b 1abb c2 0083b44a a0:15
dc d90b 0000181f 0000134e 00000000 00001667 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 000009cd 00000d9d 00000000 00000fc7 00000a25 1ac3 c3 0083b7ce a0:15
dc d90b 00001844 0000135c 00000000 00001670 00000000 00000000 00000000 00000000 00000f15 00000000 00000000 000009ac 00000d8f 00000000 00000fb4 00000a36 1acb c4 0083bb52 a0:15
dc d90b 0000185f 0000137d 00000000 00001659 00000000 00000000 00000000 00000000 00000eff 00000000 00000000 000009c3 00000db5 00000000 00000fe2 00000a20 1ad3 c5 0083bed6 a0:15
dc d90b 0000185f 00001378 00000000 00001675 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009b0 00000d7e 00000000 00000fbd 00000a20 1adb c6 0083c259 a0:15
dc d10b 0000184e 00001324 00000000 00001682 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 00000000 00000d87 00000000 00000fdd 00000a36 1ae2 c7 0083c5dd a0:15
dc d10b 00001844 00001357 00000000 00001679 00000000 00000000 00000000 00000000 00000f2d 00000000 00000000 00000000 00000d66 00000000 00000fc7 00000a20 1ae9 c8 0083c961 a0:15
dc d90b 0000184e 00001345 00000000 00001679 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 0000099e 00000d74 00000000 00000fdd 00000a45 1af1 c9 0083cce5 a0:15
dc d90b 00001849 00001373 00000000 0000163d 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 000009ba 00000da7 00000000 00000fdd 00000a36 1af9 ca 0083d069 a0:15
dc d90b 00001836 00001361 00000000 00001670 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009ac 00000d8c 00000000 00000fb4 00000a33 1b01 cb 0083d3ed a0:15
dc d90a 00000000 00001373 00000000 0000166b 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 000009ec 00000d70 00000000 00000fdd 00000a33 1b08 cc 0083d771 a0:15
dc d90b 00001844 0000136f 00000000 00001667 00000000 00000000 00000000 00000000 00000ef6 00000000 00000000 000009b5 00000d79 00000000 00000fca 00000a40 1b10 cd 0083daf6 a0:15
dc d90b 00001828 00001378 00000000 00001670 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009ba 00000d70 00000000 00000fb9 00000a40 1b18 ce 0083de7a a0:15
dc d109 00001856 00000000 00000000 00001662 00000000 00000000 00000000 00000000 00000efa 00000000 00000000 00000000 00000db0 00000000 00000fd4 00000a36 1b1e cf 0083e1fe a0:15
dc d10b 00001844 000012ff 00000000 00001670 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 00000000 00000d87 00000000 00000fbd 00000a40 1b25 d0 0083e582 a0:15
dc d90b 00001836 00001365 00000000 00001667 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009bf 00000d82 00000000 00000fc7 00000a2e 1b2d d1 0083e906 a0:15
dc d90b 0000184e 0000130d 00000000 00001662 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 000009bf 00000d79 00000000 00000fd4 00000a25 1b35 d2 0083ec8a a0:15
dc d90b 0000183b 00001345 00000000 00001646 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009d1 00000da2 00000000 00000fd8 00000a25 1b3d d3 0083f00e a0:15
dc d10b 00001849 00001340 00000000 0000164b 00000000 00000000 00000000 00000000 00000ef1 00000000 00000000 00000000 00000da7 00000000 00000fbd 00000a2e 1b44 d4 0083f392 a0:15
dc d10b 00001849 00001361 00000000 0000164f 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 00000000 00000d82 00000000 00000fc7 00000a33 1b4b d5 0083f716 a0:15
dc d10b 0000185f 00001357 00000000 00001646 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 00000000 00000d70 00000000 00000fcf 00000a36 1b52 d6 0083fa9a a0:15
dc d10b 0000184e 000013b4 00000000 00001659 00000000 00000000 00000000 00000000 00000f23 00000000 00000000 00000000 00000d87 00000000 00000fca 00000a33 1b59 d7 0083fe1e a0:15
dc d90b 00001831 00001332 00000000 00001690 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009bf 00000d7e 00000000 00000fcf 00000a2e 1b61 d8 008401a2 a0:15
dc d90b 00001836 0000136a 00000000 00001670 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009a7 00000da7 00000000 00000fcf 00000a36 1b69 d9 00840526 a0:15
dc d10b 00001823 00001340 00000000 0000167d 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 00000000 00000d99 00000000 00000fb9 00000a2e 1b70 da 008408aa a0:15
dc d10b 0000184e 0000134e 00000000 0000164b 00000000 00000000 00000000 00000000 00000f15 00000000 00000000 00000000 00000d9d 00000000 00000fd4 00000a2e 1b77 db 00840c2e a0:15
dc d90b 00001852 00001320 00000000 0000165d 00000000 00000000 00000000 00000000 00000f23 00000000 00000000 000009b5 00000da7 00000000 00000fc2 00000a40 1b7f dc 00840fb2 a0:15
dc d90b 00001849 0000133b 00000000 0000168b 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009b0 00000d8f 00000000 00000fd4 00000a25 1b87 dd 00841336 a0:15
dc d90b 0000182d 00001332 00000000 00001675 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 000009bf 00000dab 00000000 00000faf 00000a36 1b8f de 008416ba a0:15
dc d90b 00001840 00001381 00000000 0000163d 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009c8 00000da2 00000000 00000fd4 00000a33 1b97 df 00841a3e a0:15
dc d90b 00001815 00001378 00000000 0000165d 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 000009ba 00000d99 00000000 00000fd8 00000a36 1b9f e0 00841dc2 a0:15
dc d90b 00001836 00001373 00000000 00001687 00000000 00000000 00000000 00000000 00000f31 00000000 00000000 000009b5 00000d79 00000000 00000fd4 00000a29 1ba7 e1 00842146 a0:15
dc d90b 0000184e 0000132d 00000000 0000165d 00000000 00000000 00000000 00000000 00000f23 00000000 00000000 000009bf 00000d82 00000000 00000fd4 00000a29 1baf e2 008424ca a0:15
dc d90b 00001823 00001317 00000000 0000167d 00000000 00000000 00000000 00000000 00000ef1 00000000 00000000 000009cd 00000d9d 00000000 00000fdd 00000a29 1bb7 e3 0084284e a0:15
dc d90b 00001828 00001385 00000000 00001662 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 0000098b 00000d99 00000000 00000feb 00000a36 1bbf e4 00842bd2 a0:15
dc d10b 0000183b 0000133b 00000000 0000166b 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 00000000 00000d7e 00000000 00000fc2 00000a33 1bc6 e5 00842f55 a0:15
dc d10a 00000000 00001345 00000000 00001675 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 00000000 00000d79 00000000 00000fd4 00000a33 1bcc e6 008432d9 a0:15
dc d90b 00001844 00001340 00000000 0000165d 00000000 00000000 00000000 00000000 00000f23 00000000 00000000 000009b0 00000d8f 00000000 00000fdd 00000a33 1bd4 e7 0084365d a0:15
dc d90b 0000183b 00001320 00000000 00001670 00000000 00000000 00000000 00000000 00000ee7 00000000 00000000 000009bf 00000d82 00000000 00000fca 00000a2e 1bdc e8 008439e1 a0:15
dc d90b 0000180c 00001340 00000000 00001670 00000000 00000000 00000000 00000000 00000ef6 00000000 00000000 000009d5 00000da2 00000000 00000fe2 00000a33 1be4 e9 00843d65 a0:15
dc d90b 0000182d 00001365 00000000 00001659 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009d5 00000d9d 00000000 00000fcf 00000a36 1bec ea 008440e9 a0:15
dc d90b 0000182d 0000135c 00000000 00001662 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 000009a2 00000d87 00000000 00000faf 00000a40 1bf4 eb 0084446e a0:15
dc d90b 00001836 00001312 00000000 00001654 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 00000999 00000d8c 00000000 00000fca 00000a20 1bfc ec 008447f2 a0:15
dc d10b 0000182d 00001349 00000000 0000164f 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 00000000 00000d94 00000000 00000fcf 00000a2e 1c03 ed 00844b76 a0:15
dc d10b 0000185b 00001378 00000000 00001662 00000000 00000000 00000000 00000000 00000efa 00000000 00000000 00000000 00000d7e 00000000 00000fca 00000a36 1c0a ee 00844efa a0:15
dc d909 0000183b 00000000 00000000 00001670 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009d1 00000d9d 00000000 00000fd4 00000a45 1c11 ef 0084527e a0:15
dc d90b 0000181f 00001328 00000000 0000165d 00000000 00000000 00000000 00000000 00000ee3 00000000 00000000 000009b5 00000d87 00000000 00000fcf 00000a2e 1c19 f0 00845602 a0:15
dc d10b 00001844 00001317 00000000 00001659 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 00000000 00000d94 00000000 00000fb9 00000a25 1c20 f1 00845986 a0:15
dc d10b 0000183b 0000132d 00000000 0000166b 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 00000000 00000d8c 00000000 00000fc2 00000a45 1c27 f2 00845d0a a0:15
dc d90b 0000181f 00001365 00000000 00001679 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 000009b5 00000d87 00000000 00000fd8 00000a1b 1c2f f3 0084608e a0:15
dc d90b 00001831 00001332 00000000 0000166b 00000000 00000000 00000000 00000000 00000f23 00000000 00000000 000009ba 00000d8f 00000000 00000fe2 00000a2e 1c37 f4 00846412 a0:15
dc d90b 0000183b 00001312 00000000 0000167d 00000000 00000000 00000000 00000000 00000f23 00000000 00000000 000009cd 00000da2 00000000 00000fb4 00000a33 1c3f f5 00846796 a0:15
dc d10b 0000181f 0000135c 00000000 00001679 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 00000000 00000da2 00000000 00000fc7 00000a20 1c46 f6 00846b1a a0:15
dc d10b 0000184e 0000136a 00000000 00001682 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 00000000 00000d8c 00000000 00000fc2 00000a29 1c4d f7 00846e9e a0:15
dc d10b 0000185f 0000133b 00000000 00001633 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 00000000 00000d99 00000000 00000fb9 00000a33 1c54 f8 00847222 a0:15
dc d90a 00000000 00001381 00000000 00001667 00000000 00000000 00000000 00000000 00000f15 00000000 00000000 000009c3 00000db0 00000000 00000fdd 00000a20 1c5b f9 008475a6 a0:15
dc d10b 00001840 0000137d 00000000 00001646 00000000 00000000 00000000 00000000 00000f15 00000000 00000000 00000000 00000d8c 00000000 00000fd8 00000a36 1c62 fa 0084792a a0:15
dc d10b 00001840 00001340 00000000 00001633 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 00000000 00000d8f 00000000 00000fd4 00000a53 1c69 fb 00847cae a0:15
dc d90b 00001844 0000133b 00000000 00001679 00000000 00000000 00000000 00000000 00000efa 00000000 00000000 000009e3 00000d8c 00000000 00000fcf 00000a2e 1c71 fc 00848032 a0:15
dc d90b 00001836 0000134e 00000000 00001670 00000000 00000000 00000000 00000000 00000f31 00000000 00000000 000009c8 00000d87 00000000 00000fc7 00000a45 1c79 fd 008483b6 a0:15
dc d90b 00001831 00001345 00000000 00001654 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 000009c3 00000d99 00000000 00000fd8 00000a49 1c81 fe 0084873a a0:15
dc d90b 0000183b 0000132d 00000000 00001659 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009bf 00000d8f 00000000 00000fbd 00000a25 1c89 ff 00848abe a0:15
dc d90b 0000185f 00001317 00000000 00001679 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009d1 00000d87 00000000 00000fbd 00000a33 1c91 00 00848e42 a0:15
dc d90b 00001840 00001328 00000000 00001646 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 000009b0 00000d87 00000000 00000fcf 00000a45 1c99 01 008491c6 a0:15
dc d10b 00001849 00001328 00000000 00001662 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 00000000 00000d8c 00000000 00000fc2 00000a1b 1ca0 02 0084954a a0:15
dc d10b 00001856 0000131b 00000000 00001625 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 00000000 00000d94 00000000 00000fca 00000a25 1ca7 03 008498ce a0:15
dc d10b 00001849 0000135c 00000000 0000165d 00000000 00000000 00000000 00000000 00000efa 00000000 00000000 00000000 00000d94 00000000 00000fc2 00000a49 1cae 04 00849c51 a0:15
dc d103 00001840 0000136f 00000000 00000000 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 00000000 00000d8f 00000000 00000fb9 00000a45 1cb4 05 00849fd5 a0:15
dc 590b 00001823 00001365 00000000 00001690 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 000009ba 00000d99 00000000 00000fca 00000000 1cbb 06 0084a359 a0:15
dc d90b 00001836 00001361 00000000 0000166b 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009c3 00000d8c 00000000 00000fbd 00000a2e 1cc3 07 0084a6dd a0:15
dc d90b 00001836 0000136f 00000000 00001670 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 000009d1 00000d82 00000000 00000fcf 00000a3b 1ccb 08 0084aa61 a0:15
dc d10b 00001836 00001361 00000000 00001667 00000000 00000000 00000000 00000000 00000f36 00000000 00000000 00000000 00000d8c 00000000 00000fb9 00000a3b 1cd2 09 0084ade6 a0:15
dc d10a 00000000 00001353 00000000 0000164b 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 00000000 00000d94 00000000 00000fc7 00000a29 1cd8 0c 0084b872 a0:15
dc d90b 0000185b 00001353 00000000 00001679 00000000 00000000 00000000 00000000 00000f31 00000000 00000000 000009bf 00000d82 00000000 00000fd8 00000a40 1ce0 0d 0084bbf6 a0:15
dc d90b 0000183b 00001332 00000000 00001654 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 000009ac 00000d99 00000000 00000fca 00000a2e 1ce8 0e 0084bf7a a0:15
dc d90b 00001856 0000135c 00000000 00001679 00000000 00000000 00000000 00000000 00000ef6 00000000 00000000 000009c8 00000d87 00000000 00000fd4 00000a2e 1cf0 0f 0084c2fe a0:15
dc d10b 00001831 0000136a 00000000 00001687 00000000 00000000 00000000 00000000 00000f11 00000000 00000000 00000000 00000d82 00000000 00000faa 00000a3b 1cf7 10 0084c682 a0:15
dc d10a 00000000 00001378 00000000 00001659 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 00000000 00000d82 00000000 00000fc7 00000a3b 1cfd 11 0084ca06 a0:15
dc d10b 0000181a 00001340 00000000 00001687 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 00000000 00000d99 00000000 00000faf 00000a40 1d04 12 0084cd8a a0:15
dc d90b 00001828 0000134e 00000000 00001679 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009bf 00000d82 00000000 00000fe2 00000a36 1d0c 13 0084d10e a0:15
dc d10b 00001840 00001365 00000000 00001659 00000000 00000000 00000000 00000000 00000eff 00000000 00000000 00000000 00000d8f 00000000 00000fca 00000a20 1d13 14 0084d492 a0:15
dc d10b 00001831 00001337 00000000 0000165d 00000000 00000000 00000000 00000000 00000f15 00000000 00000000 00000000 00000d8c 00000000 00000fca 00000a33 1d1a 15 0084d816 a0:15
dc d90b 0000182d 00001345 00000000 00001659 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009c8 00000d94 00000000 00000fc7 00000a3b 1d22 16 0084db9a a0:15
dc d90b 00001823 0000135c 00000000 0000166b 00000000 00000000 00000000 00000000 00000eec 00000000 00000000 000009b0 00000d82 00000000 00000fdd 00000a2e 1d2a 17 0084df1e a0:15
dc d10b 00001836 00001378 00000000 00001641 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 00000000 00000d82 00000000 00000fb9 00000a29 1d31 18 0084e2a2 a0:15
dc d90b 0000185b 00001320 00000000 00001682 00000000 00000000 00000000 00000000 00000eec 00000000 00000000 000009b0 00000d94 00000000 00000fca 00000a40 1d39 1b 0084ed2e a0:15
dc d10b 0000183b 0000136a 00000000 00001687 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 00000000 00000d87 00000000 00000fd4 00000a2e 1d40 1c 0084f0b2 a0:15
dc d90b 00001831 00001365 00000000 00001679 00000000 00000000 00000000 00000000 00000f28 00000000 00000000 000009cd 00000d8f 00000000 00000fd4 00000a3b 1d48 1f 0084fb3e a0:15
dc d90b 00001849 00001349 00000000 0000166b 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 000009d1 00000d79 00000000 00000fcf 00000a33 1d50 20 0084fec2 a0:15
dc d90b 00001840 00001337 00000000 0000166b 00000000 00000000 00000000 00000000 00000f23 00000000 00000000 000009b0 00000d8c 00000000 00000fca 00000a3b 1d58 21 00850246 a0:15
dc d90b 0000183b 0000138f 00000000 00001654 00000000 00000000 00000000 00000000 00000eec 00000000 00000000 000009d5 00000d8c 00000000 00000fd8 00000a29 1d60 22 008505ca a0:15
dc d90b 00001840 00001365 00000000 0000167d 00000000 00000000 00000000 00000000 00000ee3 00000000 00000000 000009b0 00000d70 00000000 00000fca 00000a33 1d68 23 0085094e a0:15
dc d90b 00001823 000012f1 00000000 00001682 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009c3 00000d94 00000000 00000fca 00000a20 1d70 24 00850cd1 a0:15
dc d90b 00001823 00001365 00000000 00001687 00000000 00000000 00000000 00000000 00000f44 00000000 00000000 000009a2 00000d8c 00000000 00000fdd 00000a40 1d78 25 00851055 a0:15
dc d90b 00001836 00001373 00000000 0000165d 00000000 00000000 00000000 00000000 00000f23 00000000 00000000 000009bf 00000d87 00000000 00000faf 00000a1b 1d80 26 008513d9 a0:15
dc d90b 00001849 00001349 00000000 00001690 00000000 00000000 00000000 00000000 00000f08 00000000 00000000 000009b0 00000d7e 00000000 00000fbd 00000a25 1d88 27 0085175e a0:15
dc d90b 0000182d 00001328 00000000 0000164b 00000000 00000000 00000000 00000000 00000eff 00000000 00000000 000009c8 00000d79 00000000 00000fb4 00000a36 1d90 28 00851ae2 a0:15
dc d90b 0000183b 0000130d 00000000 00001654 00000000 00000000 00000000 00000000 00000f15 00000000 00000000 000009c8 00000d87 00000000 00000fd8 00000a20 1d98 29 00851e66 a0:15
dc d90b 0000183b 00001353 00000000 0000164f 00000000 00000000 00000000 00000000 00000f1a 00000000 00000000 000009d1 00000d8f 00000000 00000fc2 00000a2e 1da0 2a 008521ea a0:15
dc d90b 00001836 00001345 00000000 00001682 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 000009cd 00000d82 00000000 00000fc2 00000a20 1da8 2b 0085256e a0:15
dc d10b 00001844 0000132d 00000000 0000164f 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 00000000 00000d7e 00000000 00000fca 00000a36 1daf 2c 008528f2 a0:15
dc d10b 0000181f 00001349 00000000 00001675 00000000 00000000 00000000 00000000 00000f1f 00000000 00000000 00000000 00000d99 00000000 00000fca 00000a2e 1db6 2d 00852c76 a0:15
dc d90b 0000185b 00001361 00000000 0000166b 00000000 00000000 00000000 00000000 00000f04 00000000 00000000 000009b5 00000d99 00000000 00000fb4 00000a2e 1dbe 2e 00852ffa a0:15
dc d90b 00001840 0000134e 00000000 00001679 00000000 00000000 00000000 00000000 00000ef6 00000000 00000000 000009b5 00000d7e 00000000 00000fca 00000a29 1dc6 2f 0085337e a0:15
dc d90b 00001844 00001324 00000000 0000165d 00000000 00000000 00000000 00000000 00000f0c 00000000 00000000 000009d1 00000d79 00000000 00000fc2 00000a20 1dce 30 00853702 a0:15
dc d90b 00001828 00001312 00000000 00001662 00000000 00000000 00000000 00000000 00000ede 00000000 00000000 000009b0 00000d7e 00000000 00000fd8 00000a29 1dd6 31 00853a86 a0:15
dc d90b 00001844 00001328 00000000 00001682 00000000 00000000 00000000 00000000 00000efa 00000000 00000000 0000099e 00000d8f 00000000 00000fc7 00000a3b 1dde 32 00853e0a a0:15
dc d90b 00001849 00001332 00000000 00001687 00000000 00000000 00000000 00000000 00000f2d 00000000 00000000 000009b0 00000d82 00000000 00000fd4 00000a17 1de6 33 0085418e a0:15
